popularity,original_title,runtime,genres,release_year,budget_adj,revenue_adj,profit
0,Deux frÃ¨res,109,Adventure|Drama|Family,2004,86006182,71774237,-14231945
0,Torque,84,Action,2004,46177815,53735043,7557228
0,Miracle,135,Drama|History,2004,32324471,74399051,42074580
0,Mindhunters,106,Mystery|Thriller|Crime,2004,31170025,24415168,-6754857
0,Soul Plane,86,Comedy,2004,18471126,17111589,-1359537
0,Club Dread,104,Comedy|Horror,2004,9812785,5774137,-4038648
0,Chasing Liberty,111,Comedy|Romance,2004,26552244,13,-26552231
0,Suspect Zero,99,Crime|Thriller,2004,31170025,15007790,-16162235
0,The Big Bounce,88,Comedy|Crime,2004,57722269,7860099,-49862170
0,The Heart is Deceitful Above All Things,98,Drama,2004,85486,203359,117873
0,Mr. 3000,104,Comedy|Drama,2004,34633361,25167258,-9466103
0,Connie and Carla,98,Comedy,2004,23088908,13092583,-9996325
0,Spartan,102,Mystery|Action|Drama|Thriller|Crime,2004,22223073,9365683,-12857390
0,Agent Cody Banks 2: Destination London,100,Comedy,2004,30015580,33269956,3254376
0,Johnson Family Vacation,97,Comedy|Family,2004,13853344,35995048,22141704
0,Super Size Me,100,Documentary|Comedy|Drama,2004,75038,32988367,32913329
0,A Home at the End of the World,96,Romance|Drama,2004,7503895,1788183,-5715712
0,Little Black Book,111,Comedy|Romance|Drama,2004,40405588,25438010,-14967578
0,Against the Ropes,106,Romance|Drama,2004,45023370,7635825,-37387545
0,A Dirty Shame,89,Comedy,2004,17316681,2209800,-15106881
0,Ladder 49,115,Drama|Action|Thriller,2004,69266723,86054330,16787607
0,Catch That Kid,92,Family|Action|Adventure,2004,20780017,19282544,-1497473
0,Il cartaio,103,Horror,2004,3001558,1707473,-1294085
0,Riding Giants,105,Documentary,2004,3001558,3654974,653416
0,Mean Creek,90,Crime|Drama,2004,577222,697219,119997
0,We Don't Live Here Anymore,101,Drama|Romance,2004,3463336,2352234,-1111102
0,Welcome to Mooseport,110,Comedy,2004,34633361,16162235,-18471126
0,Never Die Alone,88,Action|Adventure|Crime|Drama|Thriller,2004,3463336,6837780,3374444
0,Narco,105,Comedy,2004,950406,950406,0
0,Born into Brothels,85,Documentary,2004,404055,4057946,3653891
5,The Godfather,175,Drama|Crime,1972,31287365,1277913732,1246626367
0,Deliverance,109,Drama|Adventure|Thriller,1972,10429121,240507830,230078709
0,Conquest of the Planet of the Apes,88,Action|Science Fiction,1972,9386209,50581241,41195032
0,Frenzy,116,Crime|Drama|Mystery|Thriller,1972,18250963,65703467,47452504
0,Pink Flamingos,93,Comedy,1972,62574,31287365,31224791
0,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,88,Comedy,1972,10429121,93947041,83517920
0,The Poseidon Adventure,117,Action|Adventure,1972,26072804,440959531,414886727
0,The Getaway,118,Action|Crime|Thriller,1972,17480532,306783033,289302501
5,The Empire Strikes Back,124,Adventure|Action|Science Fiction,1980,47628661,1424626188,1376997527
2,The Shining,144,Horror|Thriller,1980,50274698,116471589,66196891
1,Airplane!,88,Comedy|Romance,1980,9261128,220821131,211560003
1,The Blues Brothers,133,Music|Comedy|Action|Crime,1980,71442992,304902524,233459532
1,The Blue Lagoon,104,Romance|Adventure|Drama,1980,11907165,155727481,143820316
1,Raging Bull,129,Drama,1980,47628661,60858845,13230184
1,Superman II,127,Action|Adventure|Fantasy|Science Fiction,1980,142885984,286263354,143377370
1,Friday the 13th,95,Horror,1980,1455320,158112870,156657550
0,Flash Gordon,111,Science Fiction,1980,92611286,71728658,-20882628
0,The Elephant Man,124,Drama|History,1980,13230183,68825702,55595519
0,The Fog,89,Horror,1980,2646036,56567928,53921892
0,Caddyshack,98,Comedy,1980,15876220,105434890,89558670
0,Dressed to Kill,105,Horror|Mystery|Thriller,1980,17199238,84405926,67206688
0,Used Cars,113,Action|Comedy,1980,21168294,30999169,9830875
0,Heaven's Gate,219,Action|Drama|History|Western,1980,116425617,9219667,-107205950
0,Altered States,102,Mystery|Drama|Fantasy|Science Fiction|Thriller,1980,39690551,52534127,12843576
0,American Gigolo,117,Thriller|Drama|Crime|Romance,1980,12700976,60180597,47479621
0,Atlantic City,104,Crime|Drama|Romance,1980,19051464,33683195,14631731
0,Stardust Memories,89,Comedy|Drama|Romance,1980,26460367,27489683,1029316
0,Prom Night,92,Horror|Mystery|Thriller,1980,2646036,39151384,36505348
0,Battle Beyond the Stars,104,Science Fiction,1980,5292073,29106404,23814331
0,Xanadu,96,Fantasy|Music|Romance,1980,52920735,59460666,6539931
0,The Long Riders,99,Western|History,1980,26460367,41794650,15334283
4,Pirates of the Caribbean: At World's End,169,Adventure|Fantasy|Action,2007,315500574,1010653508,695152934
4,Harry Potter and the Order of the Phoenix,138,Adventure|Fantasy|Family|Mystery,2007,157750287,986688860,828938573
2,Ratatouille,111,Animation|Comedy|Family|Fantasy,2007,157750287,655949692,498199405
2,The Bourne Ultimatum,115,Action|Drama|Mystery|Thriller,2007,73616800,465704233,392087433
2,No Country for Old Men,122,Crime|Drama|Thriller,2007,26291714,180466328,154174614
2,I Am Legend,101,Drama|Horror|Action|Thriller|Science Fiction,2007,157750287,615593163,457842876
2,National Treasure: Book of Secrets,124,Action|Adventure|Mystery|Thriller,2007,136716915,480994474,344277559
2,Spider-Man 3,139,Fantasy|Action|Adventure,2007,271330494,936901700,665571206
2,The Mist,126,Science Fiction|Horror|Thriller,2007,18930034,60046269,41116235
2,Stardust,127,Adventure|Fantasy|Romance|Family,2007,73616800,142564220,68947420
2,Death Proof,113,Action|Thriller,2007,26291714,26331569,39855
2,Live Free or Die Hard,128,Action|Thriller,2007,115683544,403347991,287664447
2,Rush Hour 3,91,Action|Comedy|Crime|Thriller,2007,147233601,271353876,124120275
2,Into the Wild,148,Adventure|Drama,2007,15775028,59161765,43386737
2,300,117,Action|Adventure|War,2007,68358457,444446100,376087643
2,Ghost Rider,114,Thriller|Action|Fantasy|Horror,2007,115683544,240556981,124873437
2,Juno,96,Comedy|Drama|Romance,2007,7887514,243368292,235480778
2,Bridge to Terabithia,96,Adventure|Drama|Family,2007,63100114,144695991,81595877
2,Shooter,124,Action|Drama|Mystery|Thriller|Crime,2007,64151783,100641524,36489741
2,Atonement,123,Drama|Romance,2007,31550057,135945055,104394998
2,There Will Be Blood,158,Drama,2007,26291714,80117737,53826023
1,American Gangster,157,Drama|Crime,2007,105166858,280232907,175066049
1,Shrek the Third,93,Fantasy|Adventure|Animation|Comedy|Family,2007,168266973,840239201,671972228
1,Sweeney Todd: The Demon Barber of Fleet Street,116,Drama|Horror|Music,2007,52583429,159853624,107270195
1,Superbad,113,Comedy,2007,21033371,178637114,157603743
1,Alvin and the Chipmunks,92,Comedy|Music|Family|Fantasy|Animation,2007,63100114,380037934,316937820
1,Bee Movie,91,Family|Animation|Adventure|Comedy,2007,157750287,302454181,144703894
1,Meet the Robinsons,95,Animation|Comedy|Family,2007,157750287,178082173,20331886
1,P.S. I Love You,126,Drama|Romance,2007,31550057,164938798,133388741
1,Knocked Up,129,Comedy|Romance|Drama,2007,31550057,230395891,198845834
1,The Number 23,101,Thriller|Drama|Mystery,2007,31550057,81574582,50024525
1,4: Rise of the Silver Surfer,92,Adventure|Fantasy|Action|Thriller,2007,136716915,303982451,167265536
1,Enchanted,107,Comedy|Family|Fantasy|Romance,2007,89391829,358080166,268688337
1,Zodiac,157,Crime|Drama|Mystery|Thriller,2007,68358457,89166682,20808225
1,Ocean's Thirteen,122,Crime|Thriller,2007,89391829,327397706,238005877
1,TMNT,90,Comedy|Adventure|Fantasy|Action|Science Fiction,2007,35756731,100548976,64792245
1,The Simpsons Movie,87,Animation|Comedy|Family,2007,78875143,554301751,475426608
1,Charlie Wilson's War,102,Comedy|Drama|History,2007,78875143,125148992,46273849
1,28 Weeks Later,100,Horror|Thriller|Science Fiction,2007,15775028,67557549,51782521
1,The Kingdom,110,Thriller|Action|Drama,2007,73616800,91136082,17519282
1,Aliens vs Predator: Requiem,94,Fantasy|Action|Science Fiction|Thriller|Horror,2007,42066743,43956661,1889918
1,Sunshine,107,Science Fiction|Thriller,2007,52583429,33672117,-18911312
1,Mr. Bean's Holiday,90,Family|Comedy,2007,26291714,241606495,215314781
1,Mr. Brooks,120,Drama|Crime|Mystery|Thriller,2007,21033371,43788601,22755230
1,30 Days of Night,113,Horror|Thriller,2007,31550057,79407259,47857202
1,The Golden Compass,113,Adventure|Fantasy,2007,189300344,391467711,202167367
1,Once,85,Drama|Music|Romance,2007,168266,21780595,21612329
1,88 Minutes,108,Crime|Mystery|Thriller,2007,31550057,17805678,-13744379
1,The Brave One,122,Crime|Drama|Thriller,2007,73616800,73371361,-245439
1,Disturbia,105,Thriller|Drama|Mystery,2007,21033371,123844633,102811262
1,Lions for Lambs,92,Action|Adventure|Drama|History,2007,36808400,66482146,29673746
1,3:10 to Yuma,122,Western,2007,57841772,73633858,15792086
1,August Rush,114,Drama,2007,26291714,69538457,43246743
1,Awake,84,Thriller|Crime|Mystery,2007,90443498,15116500,-75326998
1,War,103,Action|Thriller|Crime,2007,26291714,42542773,16251059
1,Paranormal Activity,86,Horror|Mystery,2007,15775,203346220,203330445
1,Evan Almighty,96,Fantasy|Comedy|Family,2007,184042002,181938664,-2103338
1,I Now Pronounce You Chuck & Larry,115,Comedy|Romance,2007,89391829,195686301,106294472
1,Next,96,Action|Science Fiction|Thriller,2007,73616800,19151950,-54464850
1,Premonition,110,Fantasy|Drama|Mystery,2007,21033371,88494579,67461208
1,Saw IV,93,Horror|Thriller|Crime,2007,10516685,146552786,136036101
1,Fred Claus,116,Action|Comedy|Drama,2007,105166858,102893517,-2273341
1,Hairspray,117,Comedy|Music|Romance,2007,52583429,95123431,42540002
0,Shoot 'Em Up,86,Action|Thriller|Comedy|Crime,2007,41015074,28206425,-12808649
0,Eastern Promises,100,Thriller|Crime|Mystery,2007,54160932,57959933,3799001
0,Beowulf,115,Animation|Fantasy,2007,73616800,205849271,132232471
0,No Reservations,104,Comedy,2007,29446720,97385615,67938895
0,The Heartbreak Kid,116,Comedy,2007,63100114,134368171,71268057
0,Surf's Up,85,Animation|Comedy|Family,2007,89391829,156745431,67353602
0,1408,104,Horror|Thriller,2007,26291714,99571558,73279844
0,Hitman,89,Action|Crime|Drama|Thriller,2007,25240045,105130841,79890796
0,The Game Plan,110,Comedy|Family,2007,23136708,155521321,132384613
0,Grindhouse,191,Thriller|Action|Horror,2007,70461795,26331569,-44130226
0,Run Fatboy Run,100,Comedy|Romance,2007,10516685,34705063,24188378
0,The Messengers,90,Thriller|Drama|Horror,2007,16826697,1166994,-15659703
0,Transformers,144,Adventure|Science Fiction|Action,2007,157750287,746379478,588629191
0,The Bucket List,97,Comedy|Drama|Adventure,2007,47325086,184433750,137108664
0,Hostel: Part II,93,Horror,2007,10727019,37459931,26732912
0,The Hitcher,84,Action|Horror|Crime,2007,10516685,26712324,16195639
0,I Know Who Killed Me,105,Crime|Horror|Mystery|Thriller,2007,12620022,10117471,-2502551
0,Halloween,109,Horror,2007,15775028,84400513,68625485
0,Becoming Jane,120,Drama|Romance,2007,17352531,39239513,21886982
0,Funny Games,112,Horror|Thriller|Crime,2007,15775028,8349062,-7425966
0,Elizabeth: The Golden Age,114,Drama|History|Romance,2007,26291714,78073312,51781598
0,The Invasion,99,Science Fiction|Thriller,2007,84133486,15850237,-68283249
0,Before the Devil Knows You're Dead,117,Crime|Drama|Thriller,2007,18930034,26297243,7367209
0,Daddy Day Camp,89,Comedy|Family,2007,6310011,19137631,12827620
0,Waitress,108,Comedy,2007,2103337,23325409,21222072
0,P2,98,Horror|Thriller,2007,8413348,8167510,-245838
0,Resident Evil: Extinction,94,Horror|Action|Science Fiction,2007,47325086,155350204,108025118
0,Diary of the Dead,95,Horror|Action|Science Fiction,2007,2103337,5642052,3538715
0,The Assassination of Jesse James by the Coward Robert Ford,160,Action|Drama|Western,2007,31550057,15471930,-16078127
0,A Mighty Heart,100,Drama|Thriller,2007,16826697,19906898,3080201
0,Death at a Funeral,90,Comedy|Drama,2007,9465017,48,-9464969
0,The Reaping,99,Horror,2007,42066743,66014350,23947607
0,Perfect Stranger,109,Crime|Drama|Mystery|Thriller,2007,63936191,76867099,12930908
0,KatyÅ„,118,Drama|History|War,2007,5468676,15484045,10015369
0,Norbit,101,Comedy,2007,63100114,100616926,37516812
0,Music and Lyrics,96,Comedy|Music|Romance,2007,42066743,153434683,111367940
0,Rendition,120,Drama|Thriller,2007,28920886,26027398,-2893488
0,Flawless,108,Crime|Drama|Thriller,2007,21033371,7171945,-13861426
0,In the Valley of Elah,124,History|Drama|Thriller|Crime|Mystery,2007,24188377,31068172,6879795
0,Good Luck Chuck,101,Comedy|Drama|Romance,2007,26291714,62250501,35958787
0,Epic Movie,86,Action|Adventure|Comedy,2007,21033371,91353784,70320413
0,In the Land of Women,97,Romance|Comedy|Drama,2007,10516685,18404200,7887515
0,Battle for Terra,85,Science Fiction|Action|Adventure|Animation|Family,2007,4206674,6416278,2209604
0,The Nanny Diaries,106,Comedy|Drama|Romance,2007,21033371,50204658,29171287
0,The Great Debaters,126,Drama,2007,15775028,31787886,16012858
0,Freedom Writers,123,Crime|Drama,2007,22085040,43298020,21212980
0,The Invisible,102,Action|Adventure|Crime|Drama|Fantasy,2007,31550057,28195353,-3354704
0,La terza madre,102,Horror,2007,3680840,57786,-3623054
0,We Own the Night,117,Drama|Crime|Thriller,2007,22085040,57764880,35679840
0,The Kite Runner,128,Drama,2007,21033371,77062116,56028745
0,Vacancy,80,Horror|Thriller,2007,19981703,37124579,17142876
0,Dan in Real Life,98,Comedy|Romance|Drama,2007,26291714,71910846,45619132
0,Sydney White,108,Comedy,2007,17352531,14323804,-3028727
0,Captivity,96,Crime|Horror|Thriller,2007,17878365,2762523,-15115842
0,License to Wed,91,Comedy,2007,36808400,72888230,36079830
0,I Could Never Be Your Woman,97,Comedy|Drama|Romance,2007,25240045,10071298,-15168747
0,Michael Clayton,119,Drama|Mystery|Crime,2007,26291714,97796591,71504877
0,Lars and the Real Girl,106,Comedy|Romance|Drama,2007,12620022,11877190,-742832
0,The Water Horse,112,Fantasy|Adventure|Family,2007,47325086,108396998,61071912
0,Death Sentence,105,Action|Crime|Drama|Thriller,2007,21033371,17851505,-3181866
0,The Death and Life of Bobby Z,97,Drama|Action|Thriller|Crime,2007,23136708,434816,-22701892
0,The Lookout,99,Crime|Drama|Thriller,2007,16826697,5644336,-11182361
0,Sicko,123,Documentary,2007,9465017,25806383,16341366
0,Pathfinder,99,Action,2007,47325086,32415434,-14909652
0,Gone Baby Gone,113,Crime|Drama|Mystery,2007,19981703,36408449,16426746
0,Walk Hard: The Dewey Cox Story,96,Comedy|Music,2007,36808400,19263572,-17544828
0,Meet Bill,97,Comedy|Drama|Romance,2007,5258342,364499,-4893843
0,Things We Lost in the Fire,113,Drama,2007,16826697,2996353,-13830344
0,Death Defying Acts,97,Drama|Romance,2007,21033371,3744,-21029627
0,Reign Over Me,124,Drama,2007,21033371,23370503,2337132
0,Love in the Time of Cholera,139,Drama|Romance,2007,47325086,4845676,-42479410
0,I'm Not There.,135,Drama|Music,2007,21033371,4207853,-16825518
0,Gracie,97,Drama|Family,2007,9465017,3107721,-6357296
0,Earth,90,Documentary,2007,15775028,114631875,98856847
0,The Good Night,93,Comedy|Drama|Romance|Fantasy|Music,2007,15775028,21433,-15753595
0,The Last Legion,102,Action|Adventure|Fantasy|War,2007,70461795,26610410,-43851385
0,Whisper,94,Crime|Drama|Horror|Thriller,2007,12620022,5558275,-7061747
0,My Blueberry Nights,111,Drama|Romance,2007,10516685,22912427,12395742
0,You Kill Me,90,Comedy|Crime|Thriller|Romance,2007,4206674,2552242,-1654432
0,The Darjeeling Limited,91,Adventure|Drama|Comedy,2007,16826697,25636683,8809986
0,Stomp the Yard,114,Drama|Music,2007,13671691,79412675,65740984
0,Virgin Territory,93,Adventure|Action|Comedy|Romance,2007,39963406,5690314,-34273092
0,Hallam Foe,95,Drama|Comedy|Thriller,2007,8413348,63774,-8349574
0,Dead Silence,89,Horror,2007,21033371,23365348,2331977
0,The Signal,103,Horror|Action|Thriller|Science Fiction,2007,52583,262817,210234
0,Battle in Seattle,99,Action|Drama,2007,8413348,955805,-7457543
0,Boy Culture,88,Drama|Romance,2007,525834,231525,-294309
0,Son of Rambow,96,Comedy,2007,4206674,7225225,3018551
0,I Think I Love My Wife,90,Comedy|Romance,2007,11568354,13878076,2309722
0,December Boys,105,Drama|Romance,2007,4206674,48875,-4157799
0,Hannibal Rising,121,Crime|Drama|Thriller,2007,52583429,86415485,33832056
0,Taxi to the Dark Side,106,Documentary,2007,1051668,288852,-762816
0,Why Did I Get Married?,113,Comedy|Drama,2007,15775028,58036037,42261009
0,Ji jie hao,124,Action|History,2007,16826697,36584352,19757655
0,The Tracey Fragments,77,Drama,2007,736168,33207,-702961
0,Daddy's Little Girls,100,Comedy|Drama|Romance,2007,10516685,33242447,22725762
0,My Name Is Bruce,86,Comedy|Horror,2007,1577502,182008,-1395494
0,Reno 911!: Miami,84,Action|Adventure|Comedy|Crime,2007,10516685,21393211,10876526
0,Code Name: The Cleaner,84,Action|Comedy|Crime,2007,21033371,10871599,-10161772
0,Partner,155,Comedy|Foreign|Romance,2007,464723,1083613,618890
0,Loose Change: Final Cut,129,Documentary,2007,6310,6310,0
0,No End in Sight,102,Documentary,2007,2103337,1505592,-597745
4,Alien,117,Horror|Action|Thriller|Science Fiction,1979,33050094,315273262,282223168
2,Apocalypse Now,153,Drama|War,1979,94643451,250794662,156151211
2,Mad Max,93,Adventure|Action|Thriller|Science Fiction,1979,1201821,300455400,299253579
1,Star Trek: The Motion Picture,132,Science Fiction|Adventure|Mystery,1979,105159390,417633006,312473616
1,Moonraker,126,Action|Adventure|Thriller|Science Fiction,1979,102154836,631857706,529702870
1,Life of Brian,94,Comedy,1979,12018216,60226630,48208414
1,Rocky II,119,Drama,1979,21031878,601458110,580426232
0,Caligola,156,Drama|History|Romance,1979,52579695,70421097,17841402
0,Phantasm,89,Horror|Science Fiction,1979,901366,36020002,35118636
0,Escape from Alcatraz,111,Crime|Drama,1979,24036432,129195822,105159390
0,The Black Hole,98,Adventure|Family|Science Fiction|Action,1979,60091080,107688927,47597847
0,The Concorde... Airport '79,123,Action|Drama|Thriller,1979,42063756,39106337,-2957419
0,Kramer vs. Kramer,105,Drama,1979,24036432,319263908,295227476
0,1941,113,Action|Comedy,1979,105159390,95411841,-9747549
0,Breaking Away,100,Drama|Comedy,1979,6910474,60091080,53180606
0,The Black Stallion,118,Adventure|Family,1979,8112295,113571068,105458773
4,The Terminator,108,Action|Thriller|Science Fiction,1984,13433869,164504443,151070574
2,Indiana Jones and the Temple of Doom,118,Adventure|Action,1984,58773177,698980999,640207822
2,Ghostbusters,107,Fantasy|Action|Comedy|Science Fiction|Family,1984,62971261,619663378,556692117
2,Gremlins,106,Fantasy|Horror|Comedy,1984,23089462,321327866,298238404
2,The Neverending Story,102,Drama|Family|Fantasy|Adventure,1984,56674135,42314185,-14359950
2,Beverly Hills Cop,105,Action|Comedy|Crime,1984,31485630,664053942,632568312
1,Amadeus,160,Drama|History|Music,1984,37782756,109093572,71310816
1,The Karate Kid,126,Drama,1984,16792336,190625674,173833338
1,A Nightmare on Elm Street,91,Horror,1984,3778275,53535044,49756769
1,Conan the Destroyer,103,Adventure|Fantasy|Action,1984,37782756,65158536,27375780
